Accessories   EastAID_3603Non-profit80Yes#3.1:270,,,,,,,,
Software                NorthAID_3604Individual57Yes#3.3:180,,,,,,,,
Desktop                           Mid-westAID_3605SME75Yes#2.4:130,,,,,,,,
Desktop    WestAID_3606Individual73Yes#3.1:0,,,,,,,,
Software               NorthAID_3607Large Corporate79Yes#3.8:180,,,,,,,,
Misc.   EastAID_3608Large Corporate96Yes#2.2:0,,,,,,,,
Monitor       SouthAID_3609Large Corporate82Yes#3.3:0,,,,,,,,
Monitor    WestAID_3610Individual64Yes#2.2:200,,,,,,,,
Desktop               WestAID_3611Individual82Yes#1.8:220,,,,,,,,
Monitor    SouthAID_3612SME76Yes#2.7:140,,,,,,,,
Laptop    EastAID_3613Individual76Yes#4:0,,,,,,,,
Software         Mid-westAID_3614Large Corporate72Yes#2.8:200,,,,,,,,
Desktop          WestAID_3615Large Corporate92Yes#3.5:230,,,,,,,,
Monitor EastAID_3616Large Corporate63Yes#3.7:130,,,,,,,,
Monitor   NorthAID_3617Non-profit73Yes#2.9:170,,,,,,,,
Software                SouthAID_3618Non-profit66Yes#2.7:240,,,,,,,,
Laptop                           EastAID_3619Non-profit81Yes#2.8:220,,,,,,,,
Laptop    EastAID_3620Large Corporate80Yes#3:200,,,,,,,,
Monitor               NorthAID_3621Non-profit63Yes#3.1:0,,,,,,,,
Desktop   Mid-westAID_3622Large Corporate72Yes#3.3:0,,,,,,,,
Software       NorthAID_3623Non-profit90Yes#3.1:300,,,,,,,,
Accessories    EastAID_3624Large Corporate69Yes#2.9:220,,,,,,,,
Desktop               Mid-westAID_3625Non-profit73Yes#3.2:0,,,,,,,,
Desktop    WestAID_3626SME82Yes#3:240,,,,,,,,
Monitor    EastAID_3627SME85Yes#2.5:0,,,,,,,,
Laptop         EastAID_3628SME73Yes#2.6:240,,,,,,,,
Misc.          EastAID_3629Large Corporate70Yes#3.9:140,,,,,,,,
Software SouthAID_3630Non-profit80Yes#2.6:200,,,,,,,,
Laptop   Mid-westAID_3631Individual68Yes#3.4:190,,,,,,,,
Misc.                WestAID_3632Individual69Yes#3.3:0,,,,,,,,
Laptop                           EastAID_3633Individual75Yes#3.4:0,,,,,,,,
Monitor    NorthAID_3634SME73Yes#2.3:290,,,,,,,,
Laptop               EastAID_3635Individual83Yes#2.8:0,,,,,,,,
Misc.   EastAID_3636Individual68Yes#3.1:150,,,,,,,,
Accessories       WestAID_3637Individual69Yes#2.2:0,,,,,,,,
Laptop    NorthAID_3638Non-profit68Yes#3:280,,,,,,,,
Laptop               Mid-westAID_3639Large Corporate85Yes#3:110,,,,,,,,
Accessories    EastAID_3640Individual72Yes#3.1:180,,,,,,,,
Laptop    EastAID_3641SME80Yes#2.9:0,,,,,,,,
Laptop         WestAID_3642SME72Yes#2.5:210,,,,,,,,
Monitor          EastAID_3643Individual72Yes#3.3:220,,,,,,,,
Accessories Mid-westAID_3644Large Corporate65Yes#2.9:160,,,,,,,,
Misc.   Mid-westAID_3645Non-profit73Yes#2.7:0,,,,,,,,
Desktop                SouthAID_3646Large Corporate82Yes#2.4:170,,,,,,,,
Software                           EastAID_3647Individual83Yes#2.2:0,,,,,,,,
Software    Mid-westAID_3648Non-profit75Yes#3.6:190,,,,,,,,
Monitor               WestAID_3649Individual80Yes#2.6:300,,,,,,,,
Monitor   SouthAID_3650Individual82Yes#3:120,,,,,,,,
Software       NorthAID_3651Individual67Yes#3.8:0,,,,,,,,
Desktop    Mid-westAID_3652Large Corporate74Yes#3.2:0,,,,,,,,
Monitor               SouthAID_3653Individual74Yes#2.2:0,,,,,,,,
Misc.    EastAID_3654Non-profit83Yes#2.5:170,,,,,,,,
Software    EastAID_3655Non-profit63Yes#3:150,,,,,,,,
Desktop         WestAID_3656Individual67Yes#2.9:200,,,,,,,,
Misc.          NorthAID_3657Individual89Yes#3.2:150,,,,,,,,
Laptop WestAID_3658Large Corporate74Yes#2.9:0,,,,,,,,
Software   NorthAID_3659Individual57Yes#2.4:170,,,,,,,,
Software                WestAID_3660Large Corporate73Yes#3.3:0,,,,,,,,
Laptop                           NorthAID_3661Large Corporate60Yes#4:0,,,,,,,,
Monitor    WestAID_3662Individual67Yes#2.5:210,,,,,,,,
Misc.               EastAID_3663Large Corporate89Yes#3.1:0,,,,,,,,
Desktop   NorthAID_3664SME73No#2.9:310,,,,,,,,
Monitor       Mid-westAID_3665Individual86Yes#3.6:0,,,,,,,,
Software    SouthAID_3666Individual76Yes#2:150,,,,,,,,
Laptop               NorthAID_3667Non-profit72Yes#2.9:0,,,,,,,,
Desktop    NorthAID_3668SME76Yes#1.9:0,,,,,,,,
Misc.    SouthAID_3669Large Corporate79Yes#3.7:0,,,,,,,,
Misc.         Mid-westAID_3670Individual85Yes#3.2:220,,,,,,,,
Software          WestAID_3671SME80Yes#3.3:0,,,,,,,,
Desktop Mid-westAID_3672Non-profit64Yes#3.2:210,,,,,,,,
Software   Mid-westAID_3673Large Corporate66Yes#2.5:190,,,,,,,,
Misc.                NorthAID_3674Non-profit74Yes#3.2:0,,,,,,,,
Desktop                           NorthAID_3675Individual72Yes#2.7:230,,,,,,,,
Misc.    EastAID_3676Individual68Yes#3.5:200,,,,,,,,
Misc.               Mid-westAID_3677Non-profit78Yes#2.3:0,,,,,,,,
Accessories   WestAID_3678Individual83Yes#2.8:170,,,,,,,,
Accessories       WestAID_3679Large Corporate68Yes#2.5:0,,,,,,,,
Monitor    NorthAID_3680Individual70Yes#2:290,,,,,,,,
Laptop               Mid-westAID_3681SME89Yes#3.3:0,,,,,,,,
Laptop    EastAID_3682SME66Yes#3:0,,,,,,,,
Accessories    EastAID_3683Non-profit68Yes#2.6:0,,,,,,,,
Software         NorthAID_3684SME69Yes#3.7:150,,,,,,,,
Misc.          NorthAID_3685SME66Yes#3.2:0,,,,,,,,
Accessories WestAID_3686SME71Yes#3.6:280,,,,,,,,
Laptop   Mid-westAID_3687Individual65Yes#1.7:270,,,,,,,,
Accessories                SouthAID_3688SME75Yes#2.5:0,,,,,,,,
Misc.                           SouthAID_3689Individual95Yes#1.8:240,,,,,,,,
Misc.    NorthAID_3690Individual74Yes#3.2:170,,,,,,,,
Software               Mid-westAID_3691SME64Yes#3:0,,,,,,,,
Monitor   NorthAID_3692Individual76No#3.3:0,,,,,,,,
Software       NorthAID_3693Large Corporate74Yes#3.5:130,,,,,,,,
Desktop    SouthAID_3694Individual74Yes#3.7:0,,,,,,,,
Monitor               EastAID_3695Non-profit70Yes#3.4:200,,,,,,,,
Software    WestAID_3696SME80Yes#3.4:190,,,,,,,,
Monitor    Mid-westAID_3697Large Corporate77Yes#3.5:140,,,,,,,,
Desktop         WestAID_3698SME75Yes#2.8:240,,,,,,,,
Software          NorthAID_3699Non-profit81Yes#2.7:0,,,,,,,,
Misc. NorthAID_3700Non-profit60Yes#3.2:0,,,,,,,,
Laptop   Mid-westAID_3701Individual89Yes#3.9:240,,,,,,,,
Misc.                Mid-westAID_3702SME65Yes#2.5:180,,,,,,,,
Accessories                           SouthAID_3703Large Corporate74Yes#2.4:220,,,,,,,,
Desktop    Mid-westAID_3704Large Corporate73Yes#3.1:0,,,,,,,,
Laptop               EastAID_3705SME79Yes#3.4:260,,,,,,,,
Desktop   NorthAID_3706Large Corporate70Yes#2.6:0,,,,,,,,
Desktop       NorthAID_3707SME77Yes#2.9:120,,,,,,,,
Laptop    Mid-westAID_3708Non-profit70Yes#2.5:210,,,,,,,,
Misc.               Mid-westAID_3709Individual68Yes#2.9:0,,,,,,,,
Accessories    WestAID_3710SME89Yes#2.8:0,,,,,,,,
Desktop    WestAID_3711Non-profit80Yes#3:150,,,,,,,,
Monitor         NorthAID_3712Large Corporate66Yes#3.3:0,,,,,,,,
Laptop          WestAID_3713Non-profit81Yes#3.1:200,,,,,,,,
Laptop WestAID_3714Individual77Yes#2.8:0,,,,,,,,
Laptop   NorthAID_3715Individual84Yes#2.7:0,,,,,,,,
Laptop                WestAID_3716Individual59Yes#2.9:0,,,,,,,,
Laptop                           Mid-westAID_3717Large Corporate76No#3.3:150,,,,,,,,
Misc.    SouthAID_3718Individual59Yes#3.7:230,,,,,,,,
Accessories               WestAID_3719SME77Yes#3.6:0,,,,,,,,
Desktop   NorthAID_3720Large Corporate75Yes#2.9:140,,,,,,,,
Monitor       EastAID_3721Non-profit81Yes#2.8:230,,,,,,,,
Desktop    EastAID_3722Non-profit63Yes#2.6:120,,,,,,,,
Desktop               WestAID_3723Individual79Yes#2.8:0,,,,,,,,
Monitor    NorthAID_3724SME61Yes#2.6:0,,,,,,,,
Accessories    EastAID_3725Individual88Yes#2.8:0,,,,,,,,
Misc.         NorthAID_3726SME79Yes#3:230,,,,,,,,
Software          NorthAID_3727Large Corporate74Yes#2:0,,,,,,,,
Monitor WestAID_3728Non-profit73Yes#3.4:180,,,,,,,,
Monitor   SouthAID_3729SME74Yes#2.7:120,,,,,,,,
Accessories                EastAID_3730Individual73Yes#2.6:0,,,,,,,,
Misc.                           EastAID_3731Individual71Yes#2:0,,,,,,,,
Desktop    NorthAID_3732SME84Yes#3.4:230,,,,,,,,
Monitor               SouthAID_3733Large Corporate78Yes#3.1:220,,,,,,,,
Accessories   WestAID_3734Non-profit79Yes#3.1:290,,,,,,,,
Misc.       SouthAID_3735Individual92Yes#2.8:210,,,,,,,,
Accessories    SouthAID_3736Individual65Yes#2.9:180,,,,,,,,
Monitor               Mid-westAID_3737Individual71Yes#2.6:190,,,,,,,,
Desktop    WestAID_3738Large Corporate77Yes#2.6:0,,,,,,,,
Accessories    WestAID_3739Large Corporate75Yes#3.9:150,,,,,,,,
Software         EastAID_3740Non-profit86Yes#3.1:0,,,,,,,,
Monitor          Mid-westAID_3741Non-profit62Yes#3.1:0,,,,,,,,
Misc. WestAID_3742Large Corporate75Yes#2.3:180,,,,,,,,
Desktop   Mid-westAID_3743Large Corporate78Yes#2.9:0,,,,,,,,
Accessories                EastAID_3744Large Corporate65Yes#2.4:190,,,,,,,,
Laptop                           EastAID_3745Non-profit77Yes#2.8:0,,,,,,,,
Accessories    WestAID_3746Individual73Yes#3.2:160,,,,,,,,
Laptop               WestAID_3747Large Corporate68Yes#2.8:0,,,,,,,,
Desktop   NorthAID_3748Non-profit75Yes#2.6:220,,,,,,,,
Software       EastAID_3749Large Corporate77No#3.2:170,,,,,,,,
Misc.    EastAID_3750Individual79Yes#3.4:210,,,,,,,,
Laptop               Mid-westAID_3751Large Corporate75Yes#2.1:0,,,,,,,,
Software    EastAID_3752SME74Yes#3.2:0,,,,,,,,
Monitor    EastAID_3753Non-profit61Yes#4.6:270,,,,,,,,
Misc.         EastAID_3754Large Corporate81Yes#2.5:0,,,,,,,,
Misc.          NorthAID_3755Large Corporate75Yes#3.7:120,,,,,,,,
Monitor SouthAID_3756Large Corporate81Yes#2.7:180,,,,,,,,
Software   WestAID_3757Large Corporate76Yes#4:210,,,,,,,,
Laptop                SouthAID_3758Non-profit88Yes#2.6:220,,,,,,,,
Accessories                           EastAID_3759Non-profit74Yes#2.1:250,,,,,,,,
Desktop    NorthAID_3760Non-profit73Yes#3.2:240,,,,,,,,
Accessories               WestAID_3761Large Corporate76Yes#2.1:0,,,,,,,,
Accessories   NorthAID_3762Large Corporate79Yes#2.6:170,,,,,,,,
Laptop       NorthAID_3763SME81Yes#3.3:180,,,,,,,,
Misc.    NorthAID_3764Large Corporate81Yes#3.1:150,,,,,,,,
Laptop               WestAID_3765SME80Yes#3.4:180,,,,,,,,
Misc.    NorthAID_3766Individual71No#3.1:170,,,,,,,,
Desktop    NorthAID_3767Non-profit75Yes#3.3:0,,,,,,,,
Monitor         WestAID_3768SME64Yes#3:0,,,,,,,,
Misc.          NorthAID_3769SME74Yes#3.1:0,,,,,,,,
Desktop SouthAID_3770Large Corporate76Yes#2.4:160,,,,,,,,
Desktop   SouthAID_3771Individual66Yes#3.7:190,,,,,,,,
Accessories                Mid-westAID_3772Large Corporate66Yes#3.3:160,,,,,,,,
Monitor                           SouthAID_3773Large Corporate84Yes#3.3:150,,,,,,,,
Software    EastAID_3774Large Corporate73Yes#3.2:0,,,,,,,,
Desktop               SouthAID_3775Large Corporate63Yes#2.5:0,,,,,,,,
Accessories   EastAID_3776Large Corporate87No#2.6:210,,,,,,,,
Monitor       WestAID_3777Individual78Yes#3:180,,,,,,,,
Software    WestAID_3778Individual70Yes#2.8:130,,,,,,,,
Monitor               SouthAID_3779SME83Yes#2.7:270,,,,,,,,
Desktop    Mid-westAID_3780SME78Yes#3.5:180,,,,,,,,
Laptop    Mid-westAID_3781Large Corporate78Yes#2.8:160,,,,,,,,
Laptop         Mid-westAID_3782SME83Yes#2.7:0,,,,,,,,
Desktop          WestAID_3783Non-profit73Yes#2.2:0,,,,,,,,
Desktop SouthAID_3784SME71Yes#3.2:0,,,,,,,,
Software   NorthAID_3785SME76Yes#3.1:170,,,,,,,,
Software                NorthAID_3786SME72Yes#2.6:250,,,,,,,,
Misc.                           SouthAID_3787Large Corporate80Yes#3:250,,,,,,,,
Misc.    WestAID_3788Non-profit75Yes#3.1:0,,,,,,,,
Accessories               WestAID_3789Non-profit78Yes#3.3:220,,,,,,,,
Laptop   WestAID_3790Individual72Yes#3.1:130,,,,,,,,
Misc.       NorthAID_3791Individual74Yes#3:0,,,,,,,,
Misc.    WestAID_3792Non-profit80Yes#2.3:200,,,,,,,,
Laptop               Mid-westAID_3793Individual66Yes#3.3:180,,,,,,,,
Misc.    EastAID_3794SME67Yes#1.4:0,,,,,,,,
Accessories    WestAID_3795Large Corporate67Yes#3.4:0,,,,,,,,
Desktop         WestAID_3796Non-profit81Yes#3.3:0,,,,,,,,
Misc.          WestAID_3797Large Corporate84Yes#3.9:160,,,,,,,,
Accessories NorthAID_3798Large Corporate62Yes#3:0,,,,,,,,
Misc.   NorthAID_3799Non-profit70Yes#3:190,,,,,,,,
Software                Mid-westAID_3800SME67Yes#2.4:0,,,,,,,,
Accessories                           SouthAID_3801Individual90Yes#2.3:310,,,,,,,,
Misc.    EastAID_3802Non-profit65Yes#2.9:190,,,,,,,,
Accessories               Mid-westAID_3803Large Corporate76Yes#2.9:120,,,,,,,,
Accessories   NorthAID_3804Individual74Yes#2.4:0,,,,,,,,
Laptop       WestAID_3805SME67No#2.6:220,,,,,,,,
Accessories    NorthAID_3806Non-profit94Yes#3.4:140,,,,,,,,
Software               Mid-westAID_3807Non-profit66Yes#3.3:0,,,,,,,,
Desktop    WestAID_3808SME83Yes#2.9:100,,,,,,,,
Desktop    EastAID_3809SME85Yes#2.8:250,,,,,,,,
Monitor         NorthAID_3810SME68Yes#3:200,,,,,,,,
Monitor          WestAID_3811Large Corporate75Yes#3.2:200,,,,,,,,
Laptop WestAID_3812Individual70Yes#3.2:170,,,,,,,,
Desktop   Mid-westAID_3813SME85Yes#3.8:120,,,,,,,,
Accessories                NorthAID_3814Individual82Yes#3.8:230,,,,,,,,
Software                           WestAID_3815Individual81Yes#2.8:0,,,,,,,,
Accessories    SouthAID_3816Non-profit83Yes#3.2:190,,,,,,,,
Laptop               WestAID_3817Individual81Yes#3.6:130,,,,,,,,
Misc.   WestAID_3818SME79Yes#2.9:280,,,,,,,,
Misc.       Mid-westAID_3819SME73Yes#4:0,,,,,,,,
Desktop    WestAID_3820Non-profit65Yes#2.9:0,,,,,,,,
Monitor               WestAID_3821Large Corporate68No#2.7:0,,,,,,,,
Misc.    WestAID_3822Non-profit65Yes#3:0,,,,,,,,
Monitor    EastAID_3823Large Corporate74Yes#2.6:0,,,,,,,,
Desktop         EastAID_3824Individual65Yes#3.9:0,,,,,,,,
Laptop          WestAID_3825Large Corporate83Yes#3:0,,,,,,,,
Laptop NorthAID_3826Individual76Yes#2.7:0,,,,,,,,
Monitor   WestAID_3827Non-profit83Yes#3.1:210,,,,,,,,
Software                SouthAID_3828Individual86Yes#1.7:310,,,,,,,,
Software                           SouthAID_3829Individual83Yes#2.9:0,,,,,,,,
Accessories    EastAID_3830Large Corporate75Yes#2.8:300,,,,,,,,
Software               NorthAID_3831Large Corporate85Yes#3.1:110,,,,,,,,
Laptop   NorthAID_3832Large Corporate78Yes#3.7:0,,,,,,,,
Laptop       EastAID_3833Large Corporate72Yes#3:340,,,,,,,,
Accessories    Mid-westAID_3834SME72Yes#4.2:270,,,,,,,,
Misc.               Mid-westAID_3835Individual84Yes#3:0,,,,,,,,
Monitor    Mid-westAID_3836SME69Yes#3.3:230,,,,,,,,
Laptop    SouthAID_3837Non-profit71Yes#3.5:0,,,,,,,,
Misc.         Mid-westAID_3838Large Corporate70Yes#3.1:0,,,,,,,,
Misc.          EastAID_3839Individual73Yes#3.4:0,,,,,,,,
Monitor SouthAID_3840SME84Yes#3.5:0,,,,,,,,
Desktop   SouthAID_3841Large Corporate60Yes#2.5:160,,,,,,,,
Desktop                EastAID_3842SME69Yes#3:160,,,,,,,,
Software                           Mid-westAID_3843Individual73Yes#3.6:0,,,,,,,,
Software    SouthAID_3844Individual71Yes#2.9:0,,,,,,,,
Laptop               WestAID_3845SME66Yes#2.1:0,,,,,,,,
Misc.   WestAID_3846Large Corporate84Yes#2.9:190,,,,,,,,
Laptop       EastAID_3847Non-profit78Yes#2.6:0,,,,,,,,
Desktop    Mid-westAID_3848Large Corporate66Yes#3.8:160,,,,,,,,
Misc.               WestAID_3849Individual79No#2.3:150,,,,,,,,
Laptop    Mid-westAID_3850Individual63Yes#2.9:260,,,,,,,,
Desktop    EastAID_3851Non-profit77Yes#2.6:0,,,,,,,,
Laptop         NorthAID_3852SME78Yes#2.7:230,,,,,,,,
Software          NorthAID_3853SME66Yes#3.2:220,,,,,,,,
Misc. WestAID_3854Non-profit79Yes#3.2:0,,,,,,,,
Accessories   Mid-westAID_3855SME62Yes#3.5:0,,,,,,,,
Laptop                NorthAID_3856SME82Yes#2.7:230,,,,,,,,
Laptop                           NorthAID_3857Individual75Yes#2.6:0,,,,,,,,
Misc.    Mid-westAID_3858Large Corporate75Yes#3.3:180,,,,,,,,
Laptop               WestAID_3859Individual70Yes#3:320,,,,,,,,
Monitor   EastAID_3860Large Corporate80Yes#3.7:230,,,,,,,,
Monitor       NorthAID_3861SME63Yes#3.8:0,,,,,,,,
Laptop    EastAID_3862Large Corporate75Yes#2.6:240,,,,,,,,
Monitor               WestAID_3863Non-profit89No#3.2:240,,,,,,,,
Desktop    SouthAID_3864Non-profit82Yes#2.5:170,,,,,,,,
Desktop    WestAID_3865SME83Yes#3.6:0,,,,,,,,
Laptop         SouthAID_3866Individual72Yes#3.3:270,,,,,,,,
Accessories          NorthAID_3867Non-profit68Yes#2.8:140,,,,,,,,
Desktop Mid-westAID_3868SME69Yes#2.4:0,,,,,,,,
Misc.   Mid-westAID_3869SME65Yes#3.6:0,,,,,,,,
Monitor                Mid-westAID_3870Large Corporate78Yes#2.3:0,,,,,,,,
Desktop                           WestAID_3871Individual86Yes#2.5:0,,,,,,,,
Laptop    Mid-westAID_3872Individual72Yes#3.8:0,,,,,,,,
Software               EastAID_3873SME79Yes#2.6:230,,,,,,,,
Software   SouthAID_3874SME78Yes#3.2:250,,,,,,,,
Monitor       SouthAID_3875Non-profit80Yes#2.4:0,,,,,,,,
Misc.    Mid-westAID_3876SME67Yes#3.9:100,,,,,,,,
Accessories               SouthAID_3877Large Corporate72Yes#3:260,,,,,,,,
Accessories    SouthAID_3878Large Corporate77Yes#2.2:70,,,,,,,,
Software    WestAID_3879Individual72Yes#3.2:0,,,,,,,,
Accessories         EastAID_3880Non-profit73Yes#3:0,,,,,,,,
Monitor          Mid-westAID_3881Large Corporate63No#2.7:180,,,,,,,,
Misc. SouthAID_3882Large Corporate69Yes#2.5:250,,,,,,,,
Misc.   Mid-westAID_3883Individual88Yes#3.4:170,,,,,,,,
Desktop                EastAID_3884Individual67Yes#2.6:130,,,,,,,,
Monitor                           EastAID_3885Large Corporate65Yes#3.4:100,,,,,,,,
Laptop    Mid-westAID_3886Individual84Yes#2.7:130,,,,,,,,
Monitor               Mid-westAID_3887Large Corporate69Yes#2.9:120,,,,,,,,
Software   NorthAID_3888Large Corporate64Yes#3.4:180,,,,,,,,
Monitor       Mid-westAID_3889SME73Yes#2.7:190,,,,,,,,
Desktop    Mid-westAID_3890Individual59Yes#3:0,,,,,,,,
Misc.               EastAID_3891Non-profit74Yes#2.5:0,,,,,,,,
Misc.    NorthAID_3892Individual74Yes#2.5:250,,,,,,,,
Desktop    SouthAID_3893Individual76Yes#2.9:210,,,,,,,,
Accessories         EastAID_3894SME76Yes#4:290,,,,,,,,
Desktop          EastAID_3895Large Corporate69Yes#3.5:0,,,,,,,,
Misc. EastAID_3896Non-profit81Yes#2.5:170,,,,,,,,
Software   EastAID_3897Individual61Yes#3.4:0,,,,,,,,
Laptop                WestAID_3898Large Corporate75Yes#3.7:100,,,,,,,,
Misc.                           NorthAID_3899Large Corporate78Yes#3.1:230,,,,,,,,
Accessories    Mid-westAID_3900Individual76Yes#2.9:90,,,,,,,,
Desktop               EastAID_3901Non-profit82Yes#1.7:280,,,,,,,,
Accessories   EastAID_3902Non-profit76Yes#2.7:260,,,,,,,,
Accessories       EastAID_3903Individual71No#2.1:170,,,,,,,,
Accessories    SouthAID_3904Individual87Yes#2.9:0,,,,,,,,
Misc.               WestAID_3905Large Corporate88Yes#3.2:250,,,,,,,,
Software    SouthAID_3906SME71Yes#2.7:200,,,,,,,,
Desktop    WestAID_3907Non-profit86Yes#2.7:0,,,,,,,,
Accessories         SouthAID_3908Individual73Yes#3.4:0,,,,,,,,
Desktop          EastAID_3909Non-profit66Yes#2.5:0,,,,,,,,
Misc. WestAID_3910SME82Yes#4:0,,,,,,,,
Misc.   Mid-westAID_3911Individual79Yes#3.3:260,,,,,,,,
Desktop                NorthAID_3912Individual79Yes#2.9:0,,,,,,,,
Desktop                           SouthAID_3913Large Corporate76Yes#2.9:130,,,,,,,,
Laptop    NorthAID_3914SME75Yes#2.9:210,,,,,,,,
Desktop               SouthAID_3915Non-profit90Yes#2.9:180,,,,,,,,
Misc.   SouthAID_3916SME58Yes#3.1:260,,,,,,,,
Monitor       SouthAID_3917SME82Yes#2.7:230,,,,,,,,
Accessories    WestAID_3918Non-profit86Yes#2.6:0,,,,,,,,
Monitor               WestAID_3919Large Corporate81Yes#3.1:270,,,,,,,,
Software    WestAID_3920Individual82Yes#3.4:250,,,,,,,,
Laptop    WestAID_3921SME76Yes#3:240,,,,,,,,
Software         WestAID_3922Large Corporate57Yes#2.7:180,,,,,,,,
Accessories          NorthAID_3923Non-profit70Yes#2.6:140,,,,,,,,
Software Mid-westAID_3924Non-profit68Yes#3.3:140,,,,,,,,
Desktop   EastAID_3925Large Corporate76Yes#2.2:220,,,,,,,,
Software                WestAID_3926Individual67Yes#2.9:190,,,,,,,,
Accessories                           Mid-westAID_3927Large Corporate84Yes#3.4:210,,,,,,,,
Laptop    SouthAID_3928Non-profit83Yes#2.9:220,,,,,,,,
Monitor               EastAID_3929SME74Yes#2.6:0,,,,,,,,
Misc.   EastAID_3930Non-profit78Yes#3.2:80,,,,,,,,
Accessories       Mid-westAID_3931Large Corporate83Yes#2.8:0,,,,,,,,
Accessories    SouthAID_3932Large Corporate75Yes#3:0,,,,,,,,
Misc.               NorthAID_3933Non-profit65Yes#3.2:0,,,,,,,,
Misc.    Mid-westAID_3934SME80Yes#3.1:260,,,,,,,,
Desktop    EastAID_3935Non-profit71Yes#3:0,,,,,,,,
Monitor         NorthAID_3936Non-profit72Yes#3.2:290,,,,,,,,
Accessories          Mid-westAID_3937Large Corporate77No#3.5:280,,,,,,,,
Software WestAID_3938Non-profit74Yes#3.8:220,,,,,,,,
Misc.   SouthAID_3939Large Corporate78Yes#3:140,,,,,,,,
Desktop                NorthAID_3940Non-profit68Yes#2.8:300,,,,,,,,
Laptop                           EastAID_3941Large Corporate66Yes#3.4:190,,,,,,,,
Desktop    NorthAID_3942SME76Yes#2.9:0,,,,,,,,
Accessories               EastAID_3943Large Corporate73Yes#3:220,,,,,,,,
Laptop   NorthAID_3944Individual77Yes#2.9:280,,,,,,,,
Accessories       NorthAID_3945SME70Yes#3:0,,,,,,,,
Desktop    WestAID_3946Individual76Yes#3.1:0,,,,,,,,
Software               EastAID_3947Individual59Yes#3.2:200,,,,,,,,
Desktop    EastAID_3948Individual92Yes#2.6:190,,,,,,,,
Desktop    Mid-westAID_3949Non-profit77No#3.2:170,,,,,,,,
Monitor         EastAID_3950Non-profit77Yes#2.8:0,,,,,,,,
Laptop          EastAID_3951SME83Yes#3:220,,,,,,,,
Laptop EastAID_3952Large Corporate84Yes#2.3:140,,,,,,,,
Laptop   SouthAID_3953Non-profit86Yes#2.5:240,,,,,,,,
Laptop                WestAID_3954SME76Yes#3.3:0,,,,,,,,
Laptop                           Mid-westAID_3955Large Corporate76Yes#3:200,,,,,,,,
Accessories    WestAID_3956Large Corporate90Yes#3:170,,,,,,,,
Software               Mid-westAID_3957Large Corporate78No#2.8:0,,,,,,,,
Monitor   WestAID_3958SME80No#3:250,,,,,,,,
Monitor       EastAID_3959SME90Yes#3.5:170,,,,,,,,
Accessories    EastAID_3960Non-profit92Yes#0.9:0,,,,,,,,
Misc.               EastAID_3961SME74Yes#1.8:230,,,,,,,,
Misc.    WestAID_3962SME80No#2.3:0,,,,,,,,
Monitor    Mid-westAID_3963Individual93Yes#4.3:0,,,,,,,,
Monitor         Mid-westAID_3964Large Corporate77Yes#3.4:220,,,,,,,,
Laptop          Mid-westAID_3965SME58Yes#3.7:200,,,,,,,,
Laptop WestAID_3966Non-profit86Yes#4.2:0,,,,,,,,
Desktop   Mid-westAID_3967Non-profit65Yes#3.7:220,,,,,,,,
Desktop                EastAID_3968SME81Yes#3.6:170,,,,,,,,
Laptop                           EastAID_3969Individual77Yes#4.2:0,,,,,,,,
Laptop    SouthAID_3970Individual65Yes#3.3:210,,,,,,,,
Laptop               SouthAID_3971Individual67Yes#3.7:0,,,,,,,,
Software   NorthAID_3972Non-profit75No#3.2:0,,,,,,,,
Desktop       Mid-westAID_3973Large Corporate90Yes#2.9:210,,,,,,,,
Monitor    NorthAID_3974SME86Yes#3.1:200,,,,,,,,
Misc.               EastAID_3975SME79Yes#4.7:200,,,,,,,,
Software    WestAID_3976Large Corporate76Yes#3.8:180,,,,,,,,
Monitor    SouthAID_3977Non-profit79Yes#2.1:160,,,,,,,,
Monitor         NorthAID_3978SME79Yes#3.7:210,,,,,,,,
Accessories          NorthAID_3979SME71Yes#3.6:240,,,,,,,,
Laptop Mid-westAID_3980Large Corporate73Yes#2.9:0,,,,,,,,
Desktop   WestAID_3981SME82Yes#2.9:0,,,,,,,,
Desktop                EastAID_3982Non-profit82Yes#2.1:0,,,,,,,,
Laptop                           EastAID_3983Large Corporate69Yes#3.4:0,,,,,,,,
Desktop    EastAID_3984Individual67Yes#3:210,,,,,,,,
Monitor               Mid-westAID_3985SME79Yes#3.6:220,,,,,,,,
Desktop   SouthAID_3986Individual77Yes#3.5:300,,,,,,,,
Accessories       SouthAID_3987SME82Yes#2.6:190,,,,,,,,
Desktop    WestAID_3988Large Corporate92Yes#3.4:200,,,,,,,,
Monitor               NorthAID_3989Large Corporate60Yes#2.9:0,,,,,,,,
Monitor    WestAID_3990Large Corporate67Yes#3:70,,,,,,,,
Monitor    Mid-westAID_3991SME74Yes#2.4:260,,,,,,,,
Desktop         NorthAID_3992Large Corporate76Yes#3.3:200,,,,,,,,
Laptop          SouthAID_3993Large Corporate66Yes#2.3:90,,,,,,,,
Software EastAID_3994SME79Yes#2.6:0,,,,,,,,
Desktop   SouthAID_3995Large Corporate76Yes#3.4:120,,,,,,,,
Software                SouthAID_3996Individual69Yes#3.2:0,,,,,,,,
Software                           EastAID_3997Non-profit82Yes#3.2:170,,,,,,,,
